league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ENG-Premier League,1819,2018-08-11 Bournemouth-Cardiff,Cardiff,Josh Murphy,1,2018,9202,2018-08-11 17:00:00,232731,227,6828,258699,Sean Morrison,0.13059699535369873,0.925,0.5179999923706055,64,Right Foot,From Corner,Missed Shot
ENG-Premier League,1819,2018-08-11 Bournemouth-Cardiff,Cardiff,Josh Murphy,1,2018,9202,2018-08-11 17:00:00,232736,227,6828,258706,Bobby Reid,0.05052740126848221,0.9380000305175781,0.6940000152587891,71,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Bournemouth-Cardiff,Cardiff,Nathaniel Mendez-Laing,1,2018,9202,2018-08-11 17:00:00,232726,227,6824,258703,Joe Ralls,0.0842491015791893,0.9880000305175781,0.5779999923706055,39,Right Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Bournemouth-Cardiff,Cardiff,Nathaniel Mendez-Laing,1,2018,9202,2018-08-11 17:00:00,232727,227,6824,258705,Junior Hoilett,0.03356479853391647,0.9419999694824219,0.5879999923706055,44,,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Bournemouth-Cardiff,Cardiff,Sean Morrison,1,2018,9202,2018-08-11 17:00:00,232732,227,6823,258707,Josh Murphy,0.9561129808425903,0.9840000152587891,0.48700000762939455,64,Right Foot,From Corner,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Andros Townsend,1,2018,9201,2018-08-11 17:00:00,232747,78,775,258731,James McArthur,0.020396899431943893,0.7440000152587891,0.33099998474121095,14,Left Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Andros Townsend,1,2018,9201,2018-08-11 17:00:00,232764,78,775,,,0.02839980088174343,0.7819999694824219,0.6020000076293945,86,Left Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Cheikhou Kouyaté,1,2018,9201,2018-08-11 17:00:00,232768,78,532,258735,Alexander Sørloth,0.06889049708843231,0.8640000152587891,0.315,92,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Christian Benteke,1,2018,9201,2018-08-11 17:00:00,232751,78,606,258729,Andros Townsend,0.06864920258522034,0.9280000305175782,0.49400001525878906,29,,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Christian Benteke,1,2018,9201,2018-08-11 17:00:00,232758,78,606,258730,Luka Milivojevic,0.014095700345933437,0.879000015258789,0.49900001525878906,62,,From Corner,Blocked Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Christian Benteke,1,2018,9201,2018-08-11 17:00:00,232760,78,606,,,0.02131580002605915,0.7859999847412109,0.27,74,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,James Tomkins,1,2018,9201,2018-08-11 17:00:00,232744,78,530,258730,Luka Milivojevic,0.007239169906824827,0.865,0.32599998474121095,8,,Set Piece,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Jeffrey Schlupp,1,2018,9201,2018-08-11 17:00:00,232753,78,757,258728,Patrick van Aanholt,0.07466019690036774,0.9419999694824219,0.6719999694824219,40,Left Foot,Open Play,Goal
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Patrick van Aanholt,1,2018,9201,2018-08-11 17:00:00,232755,78,730,258733,Christian Benteke,0.026337599381804466,0.850999984741211,0.7569999694824219,52,Left Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Wilfried Zaha,1,2018,9201,2018-08-11 17:00:00,232754,78,522,258728,Patrick van Aanholt,0.08694809675216675,0.825,0.45799999237060546,43,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Wilfried Zaha,1,2018,9201,2018-08-11 17:00:00,232757,78,522,258733,Christian Benteke,0.34848299622535706,0.9280000305175782,0.4,62,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Crystal Palace,Wilfried Zaha,1,2018,9201,2018-08-11 17:00:00,232763,78,522,258725,Aaron Wan-Bissaka,0.312747985124588,0.8640000152587891,0.28899999618530275,79,Right Foot,Open Play,Goal
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aboubakar Kamara,1,2018,9201,2018-08-11 17:00:00,232761,228,4866,258721,Luciano Vietto,0.015394099988043308,0.7619999694824219,0.7659999847412109,76,Right Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aboubakar Kamara,1,2018,9201,2018-08-11 17:00:00,232766,228,4866,258721,Luciano Vietto,0.11987899988889694,0.9719999694824218,0.6459999847412109,90,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aleksandar Mitrovic,1,2018,9201,2018-08-11 17:00:00,232742,228,773,258717,Jean Michael Seri,0.03396359831094742,0.7969999694824219,0.655,2,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aleksandar Mitrovic,1,2018,9201,2018-08-11 17:00:00,232745,228,773,258718,André Schürrle,0.09845980256795883,0.870999984741211,0.41200000762939454,12,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aleksandar Mitrovic,1,2018,9201,2018-08-11 17:00:00,232746,228,773,258720,Ryan Sessegnon,0.019255200400948524,0.92,0.4229999923706055,12,,From Corner,Missed Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aleksandar Mitrovic,1,2018,9201,2018-08-11 17:00:00,232748,228,773,,,0.06048699840903282,0.7609999847412109,0.629000015258789,17,Right Foot,Direct Freekick,Blocked Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aleksandar Mitrovic,1,2018,9201,2018-08-11 17:00:00,232749,228,773,,,0.017601599916815758,0.764000015258789,0.5279999923706055,17,Right Foot,Set Piece,Missed Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aleksandar Mitrovic,1,2018,9201,2018-08-11 17:00:00,232752,228,773,,,0.02750379964709282,0.8090000152587891,0.3220000076293945,37,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Aleksandar Mitrovic,1,2018,9201,2018-08-11 17:00:00,232759,228,773,258714,Joe Bryan,0.10833500325679779,0.925,0.5270000076293946,63,,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Cyrus Christie,1,2018,9201,2018-08-11 17:00:00,232743,228,6833,258715,Tom Cairney,0.014737100340425968,0.759000015258789,0.26600000381469724,2,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Jean Michael Seri,1,2018,9201,2018-08-11 17:00:00,232750,228,3312,,,0.030416099354624748,0.8030000305175782,0.355,24,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Kevin McDonald,1,2018,9201,2018-08-11 17:00:00,232756,228,6836,,,0.013830199837684631,0.7269999694824218,0.37400001525878906,60,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Luciano Vietto,1,2018,9201,2018-08-11 17:00:00,232767,228,2274,258722,Aboubakar Kamara,0.019942600280046463,0.86,0.4929999923706055,91,,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Ryan Sessegnon,1,2018,9201,2018-08-11 17:00:00,232765,228,6837,258711,Cyrus Christie,0.03998570144176483,0.9159999847412109,0.605,89,,Set Piece,Saved Shot
ENG-Premier League,1819,2018-08-11 Fulham-Crystal Palace,Fulham,Tom Cairney,1,2018,9201,2018-08-11 17:00:00,232762,228,6835,258722,Aboubakar Kamara,0.019349299371242523,0.735,0.495,78,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Antonio Rüdiger,1,2018,9200,2018-08-11 17:00:00,232777,80,1822,258761,Willian,0.03704509884119034,0.895,0.43400001525878906,56,,From Corner,Saved Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Antonio Rüdiger,1,2018,9200,2018-08-11 17:00:00,232778,80,1822,258761,Willian,0.01271160040050745,0.865999984741211,0.5370000076293945,57,,From Corner,Missed Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Eden Hazard,1,2018,9200,2018-08-11 17:00:00,232786,80,701,,,0.14206300675868988,0.8080000305175781,0.46299999237060546,83,Right Foot,Direct Freekick,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Jorginho,1,2018,9200,2018-08-11 17:00:00,232774,80,1389,,,0.7611690163612366,0.885,0.5,44,Right Foot,,Goal
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Marcos Alonso,1,2018,9200,2018-08-11 17:00:00,232775,80,1621,,,0.01685200072824955,0.7280000305175781,0.575,48,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Marcos Alonso,1,2018,9200,2018-08-11 17:00:00,232779,80,1621,258754,Antonio Rüdiger,0.5762320160865784,0.9669999694824218,0.5590000152587891,57,Left Foot,From Corner,Shot On Post
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Marcos Alonso,1,2018,9200,2018-08-11 17:00:00,232781,80,1621,,,0.05512839928269386,0.7369999694824219,0.46299999237060546,64,Left Foot,Direct Freekick,Missed Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,N&#039;Golo Kanté,1,2018,9200,2018-08-11 17:00:00,232771,80,751,258761,Willian,0.09770169854164124,0.9059999847412109,0.42700000762939455,33,Left Foot,Open Play,Goal
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Pedro,1,2018,9200,2018-08-11 17:00:00,232785,80,687,258762,Eden Hazard,0.2808769941329956,0.8780000305175781,0.33599998474121096,79,Right Foot,Open Play,Goal
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Ross Barkley,1,2018,9200,2018-08-11 17:00:00,232773,80,592,258759,Pedro,0.04646360129117966,0.8490000152587891,0.295,37,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Willian,1,2018,9200,2018-08-11 17:00:00,232780,80,700,258758,Ross Barkley,0.054319899529218674,0.8619999694824219,0.720999984741211,61,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Álvaro Morata,1,2018,9200,2018-08-11 17:00:00,232776,80,1804,258755,Marcos Alonso,0.13309499621391296,0.9309999847412109,0.5870000076293945,56,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Chelsea,Álvaro Morata,1,2018,9200,2018-08-11 17:00:00,232787,80,1804,258763,Victor Moses,0.10793899744749069,0.875,0.36900001525878906,90,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Huddersfield,Alex Pritchard,1,2018,9200,2018-08-11 17:00:00,232769,219,815,258743,Chris Löwe,0.023705599829554558,0.7730000305175782,0.500999984741211,19,Right Foot,Open Play,Saved Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Huddersfield,Laurent Depoitre,1,2018,9200,2018-08-11 17:00:00,232784,219,6038,258742,Florent Hadergjonaj,0.07253800332546234,0.865,0.365,74,Right Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Huddersfield,Philip Billing,1,2018,9200,2018-08-11 17:00:00,232782,219,6034,258749,Laurent Depoitre,0.027804799377918243,0.860999984741211,0.7140000152587891,71,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Huddersfield,Philip Billing,1,2018,9200,2018-08-11 17:00:00,232783,219,6034,258744,Aaron Mooy,0.008834250271320343,0.925,0.355,72,,Set Piece,Shot On Post
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Huddersfield,Steve Mounie,1,2018,9200,2018-08-11 17:00:00,232770,219,3800,,,0.014645700342953205,0.715,0.5220000076293946,25,Right Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Huddersfield-Chelsea,Huddersfield,Steve Mounie,1,2018,9200,2018-08-11 17:00:00,232772,219,3800,258739,Zanka,0.2485859990119934,0.9330000305175781,0.5729999923706055,37,,From Corner,Shot On Post
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Ayoze Pérez,1,2018,9198,2018-08-11 14:30:00,232853,86,770,,,0.051876001060009,0.9630000305175781,0.36400001525878906,59,Right Foot,From Corner,Saved Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Christian Atsu,1,2018,9198,2018-08-11 14:30:00,232857,86,2344,,,0.022576600313186646,0.8019999694824219,0.2989999961853027,75,Left Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Ciaran Clark,1,2018,9198,2018-08-11 14:30:00,232841,86,875,258826,Matt Ritchie,0.01460229977965355,0.89,0.4490000152587891,27,,From Corner,Blocked Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Ciaran Clark,1,2018,9198,2018-08-11 14:30:00,232847,86,875,,,0.0441134013235569,0.88,0.6809999847412109,38,Left Foot,Set Piece,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,DeAndre Yedlin,1,2018,9198,2018-08-11 14:30:00,232855,86,727,,,0.013868900015950203,0.7190000152587891,0.4620000076293945,63,Right Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Joselu,1,2018,9198,2018-08-11 14:30:00,232833,86,866,258830,Ayoze Pérez,0.09649790078401566,0.865,0.585,2,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Joselu,1,2018,9198,2018-08-11 14:30:00,232839,86,866,258826,Matt Ritchie,0.35623300075531006,0.9369999694824219,0.500999984741211,10,,Open Play,Goal
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Kenedy,1,2018,9198,2018-08-11 14:30:00,232854,86,689,,,0.025092799216508865,0.799000015258789,0.3270000076293945,61,Left Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Matt Ritchie,1,2018,9198,2018-08-11 14:30:00,232834,86,461,,,0.022386400029063225,0.7680000305175781,0.634000015258789,3,Left Foot,Set Piece,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Matt Ritchie,1,2018,9198,2018-08-11 14:30:00,232844,86,461,258831,Joselu,0.012054899707436562,0.815,0.27700000762939453,34,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Mohamed Diamé,1,2018,9198,2018-08-11 14:30:00,232848,86,4471,258828,Jonjo Shelvey,0.055178798735141754,0.899000015258789,0.6780000305175782,46,Left Foot,Open Play,Shot On Post
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Paul Dummett,1,2018,9198,2018-08-11 14:30:00,232842,86,853,,,0.021640099585056305,0.764000015258789,0.6430000305175781,27,Left Foot,From Corner,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Salomón Rondón,1,2018,9198,2018-08-11 14:30:00,232858,86,813,258832,Christian Atsu,0.08598189800977707,0.894000015258789,0.45099998474121095,77,Right Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Salomón Rondón,1,2018,9198,2018-08-11 14:30:00,232860,86,813,258828,Jonjo Shelvey,0.10660000145435333,0.855,0.46599998474121096,84,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Newcastle United,Yoshinori Muto,1,2018,9198,2018-08-11 14:30:00,232861,86,47,258827,Mohamed Diamé,0.046108998358249664,0.9459999847412109,0.7090000152587891,86,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Tottenham,Ben Davies,1,2018,9198,2018-08-11 14:30:00,232832,82,660,258844,Christian Eriksen,0.03090059943497181,0.8769999694824219,0.27399999618530274,1,Left Foot,Set Piece,Blocked Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Tottenham,Christian Eriksen,1,2018,9198,2018-08-11 14:30:00,232836,82,646,,,0.010889999568462372,0.72,0.67,7,Left Foot,Open Play,Missed Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Tottenham,Christian Eriksen,1,2018,9198,2018-08-11 14:30:00,232859,82,646,,,0.029902499169111252,0.6719999694824219,0.549000015258789,80,Right Foot,Direct Freekick,Saved Shot
ENG-Premier League,1819,2018-08-11 Newcastle United-Tottenham,Tottenham,Davinson Sánchez,1,2018,9198,2018-08-11 14:30:00,232837,82,6249,258844,Christian Eriksen,0.038560301065444946,0.915,0.485,7,,From Corner,Missed Shot
