league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,1920,Aston Villa,Keinan Davis,1,2019,71,1053,F S,18,514,0,1.985923521220684,0,1.985923521220684,0,0.18036619946360588,17,6,0,0,2.6382866194471717,1.3067813031375408
ENG-Premier League,1920,Aston Villa,Kortney Hause,1,2019,71,6859,D S,18,1541,1,2.8237650701776147,1,2.8237650701776147,0,0.4907599985599518,20,2,3,0,1.7359597831964493,1.7359597831964493
ENG-Premier League,1920,Aston Villa,Marvelous Nakamba,1,2019,71,8040,M S,29,1836,0,0.13154470175504684,0,0.13154470175504684,0,0.5477455705404282,7,12,5,0,4.796767007559538,4.29724601842463
ENG-Premier League,1920,Aston Villa,Matt Targett,1,2019,71,884,D S,28,2305,1,0.3935442939400673,1,0.3935442939400673,2,3.299923975020647,7,29,4,0,7.988197173923254,6.494184646755457
ENG-Premier League,1920,Aston Villa,Mbwana Samatta,1,2019,71,8287,F S,14,962,1,2.5278822369873524,1,2.5278822369873524,0,0.3115765042603016,17,9,1,0,3.418448619544506,1.3475396949797869
ENG-Premier League,1920,Aston Villa,Neil Taylor,1,2019,71,710,D S,14,1085,0,0.12685370072722435,0,0.12685370072722435,0,0.470634289085865,3,5,2,0,2.8881289437413216,2.387243937700987
ENG-Premier League,1920,Aston Villa,Tom Heaton,1,2019,71,1651,GK,20,1797,0,0.0,0,0.0,0,0.0,0,0,0,0,2.095073110423982,2.095073110423982
ENG-Premier League,1920,Aston Villa,Trézéguet,1,2019,71,7722,F M S,34,1955,6,5.345048896037042,6,5.345048896037042,1,0.958256809040904,50,21,2,1,6.641214028932154,2.6114307940006256
ENG-Premier League,1920,Aston Villa,Tyrone Mings,1,2019,71,1024,D,33,2902,2,0.9166155084967613,2,0.9166155084967613,2,0.5713249817490578,8,7,7,0,5.111489251255989,5.068002752959728
ENG-Premier League,1920,Aston Villa,Wesley,1,2019,71,7724,F,21,1806,5,7.270562741905451,5,6.509392712265253,1,0.8836157005280256,36,11,3,0,8.007937798276544,2.6747633749619126
ENG-Premier League,1920,Aston Villa,Ørjan Nyland,1,2019,71,250,GK S,7,536,0,0.0,0,0.0,0,0.0,0,0,0,0,0.19450700096786022,0.19450700096786022
ENG-Premier League,1920,Bournemouth,Aaron Ramsdale,1,2019,73,5603,GK,37,3330,0,0.0,0,0.0,1,0.5314233005046844,0,2,0,0,2.1673740642145276,1.6359507637098432
ENG-Premier League,1920,Bournemouth,Adam Smith,1,2019,73,825,D,24,2078,0,0.6926139984279871,0,0.6926139984279871,1,1.273223688825965,4,10,7,0,5.350808300077915,4.599227916449308
ENG-Premier League,1920,Bournemouth,Andrew Surman,1,2019,73,460,M S,5,230,0,0.027736099436879158,0,0.027736099436879158,0,0.048970598727464676,1,1,1,0,0.9394945111125708,0.8905235137790442
ENG-Premier League,1920,Bournemouth,Arnaut Danjuma Groeneveld,1,2019,73,8066,M S,14,614,0,1.048506997525692,0,1.048506997525692,0,0.16391029953956604,13,5,0,0,1.204533277079463,0.26908320374786854
ENG-Premier League,1920,Bournemouth,Callum Wilson,1,2019,73,468,F S,35,2916,8,9.842872485518456,8,9.842872485518456,1,3.349535880610347,53,30,10,0,12.562954794615507,2.707835785113275
ENG-Premier League,1920,Bournemouth,Charlie Daniels,1,2019,73,459,D,2,126,0,0.0,0,0.0,0,0.14172199368476868,0,2,0,0,0.49434399604797363,0.4184969961643219
ENG-Premier League,1920,Bournemouth,Chris Mepham,1,2019,73,7384,D S,12,909,1,1.0533044748008251,1,1.0533044748008251,0,0.07673639804124832,7,1,1,0,0.943722490221262,0.7480954900383949
ENG-Premier League,1920,Bournemouth,Dan Gosling,1,2019,73,462,M S,24,1255,3,2.929864052683115,3,2.929864052683115,1,1.369174674153328,13,10,3,0,3.7870463207364082,1.4419024251401424
ENG-Premier League,1920,Bournemouth,David Brooks,1,2019,73,6820,M S,9,533,1,0.43261139281094074,1,0.43261139281094074,0,0.534646600484848,6,6,1,0,0.8643895983695984,0.13210549764335155
ENG-Premier League,1920,Bournemouth,Diego Rico,1,2019,73,5065,D,27,2346,0,0.33659479580819607,0,0.33659479580819607,4,2.5829767948016524,11,31,6,0,4.199678809382021,3.4121973905712366
ENG-Premier League,1920,Bournemouth,Dominic Solanke,1,2019,73,1679,F M S,32,1617,3,4.439335510134697,3,4.439335510134697,1,1.053561699576676,32,15,1,0,6.863941753283143,2.4171565398573875
ENG-Premier League,1920,Bournemouth,Harry Wilson,1,2019,73,5596,F M S,31,1672,7,4.164999137632549,7,4.164999137632549,0,2.217742595821619,56,14,2,0,7.9218197055161,4.210729802027345
ENG-Premier League,1920,Bournemouth,Jack Simpson,1,2019,73,6410,D S,4,237,0,0.011818800121545792,0,0.011818800121545792,0,0.034685298800468445,1,1,0,0,0.046504098922014236,0.0
ENG-Premier League,1920,Bournemouth,Jack Stacey,1,2019,73,7823,D S,19,1553,0,0.5616067014634609,0,0.5616067014634609,2,2.4069034699350595,5,10,2,0,5.1768355099484324,3.1207157438620925
ENG-Premier League,1920,Bournemouth,Jefferson Lerma,1,2019,73,2182,M S,33,2724,1,0.8153309905901551,1,0.8153309905901551,2,1.5313026988878846,30,11,11,1,8.758196957409382,8.174159379675984
ENG-Premier League,1920,Bournemouth,Jordon Ibe,1,2019,73,481,S,2,39,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02199850045144558,0.02199850045144558
ENG-Premier League,1920,Bournemouth,Joshua King,1,2019,73,465,F M S,26,2033,6,6.534089034423232,3,4.250656159594655,4,4.133097622543573,26,30,0,0,8.37335154414177,3.021743267774582
ENG-Premier League,1920,Bournemouth,Junior Stanislas,1,2019,73,463,D M S,15,706,3,1.8708659801632166,2,1.1096971053630114,0,0.9225293016061187,17,12,1,0,2.2527448143810034,1.5802903287112713
ENG-Premier League,1920,Bournemouth,Lewis Cook,1,2019,73,1789,M S,27,1331,0,0.24775349907577038,0,0.24775349907577038,0,0.5486510917544365,9,11,5,0,3.170846275985241,2.7135865036398172
ENG-Premier League,1920,Bournemouth,Lloyd Kelly,1,2019,73,8090,D S,8,634,0,0.035675499588251114,0,0.035675499588251114,0,0.13822199404239655,1,1,2,0,0.6540593802928925,0.5158373862504959
ENG-Premier League,1920,Bournemouth,Mark Travers,1,2019,73,7582,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.019804799929261208,0.019804799929261208
ENG-Premier League,1920,Bournemouth,Nathan Aké,1,2019,73,579,D,29,2503,2,3.051248326897621,2,3.051248326897621,2,1.9629198797047138,25,7,2,0,3.5454949606209993,2.957150461152196
ENG-Premier League,1920,Bournemouth,Philip Billing,1,2019,73,6034,M S,34,2542,1,2.2746941074728966,1,2.2746941074728966,1,1.43443089351058,33,15,8,0,6.998952125199139,5.092860587872565
ENG-Premier League,1920,Bournemouth,Ryan Fraser,1,2019,73,1683,F M S,28,2054,1,3.464269880205393,1,3.464269880205393,4,3.600613696500659,27,44,2,0,9.42374673485756,4.503551006317139
ENG-Premier League,1920,Bournemouth,Sam Surridge,1,2019,73,5602,S,4,20,0,0.8971610069274902,0,0.8971610069274902,0,0.06571190059185028,2,1,0,0,0.48576490581035614,0.0
ENG-Premier League,1920,Bournemouth,Simon Francis,1,2019,73,456,D S,15,956,0,0.15451990067958832,0,0.15451990067958832,0,0.4215389918535948,3,4,3,1,1.762462705373764,1.6790957059711218
ENG-Premier League,1920,Bournemouth,Steve Cook,1,2019,73,458,D S,29,2431,1,0.6190798981115222,1,0.6190798981115222,0,0.6960187861695886,12,4,6,1,3.9237448014318943,3.7979096062481403
ENG-Premier League,1920,Brighton,Aaron Connolly,1,2019,220,7991,F S,24,1279,3,4.553528117015958,3,4.553528117015958,1,0.56201739795506,36,6,0,0,4.356781048700213,0.35419949889183044
ENG-Premier League,1920,Brighton,Aaron Mooy,1,2019,220,6033,F M S,31,2095,2,2.5181911941617727,2,2.5181911941617727,2,3.7491019684821367,33,39,1,1,8.611671870574355,4.264197228476405
ENG-Premier League,1920,Brighton,Adam Webster,1,2019,220,7699,D,31,2668,3,1.5777925020083785,3,1.5777925020083785,1,1.0943772848695517,16,10,4,0,6.390758313238621,6.152599917724729
ENG-Premier League,1920,Brighton,Alexis Mac Allister,1,2019,220,8379,F M S,9,357,0,0.5874680867418647,0,0.5874680867418647,0,0.20335080474615097,7,5,0,0,1.1725874012336135,0.5007041096687317
ENG-Premier League,1920,Brighton,Alireza Jahanbakhsh,1,2019,220,6842,F M S,10,301,2,0.5862447917461395,2,0.5862447917461395,0,0.9932845234870911,12,4,0,0,1.5888512954115868,0.7349358983337879
ENG-Premier League,1920,Brighton,Bernardo,1,2019,220,5245,D S,14,678,0,0.4542922992259264,0,0.4542922992259264,0,0.9403806142508984,7,4,1,0,2.1200716234743595,1.3338906057178974
ENG-Premier League,1920,Brighton,Dale Stephens,1,2019,220,6051,M S,33,2528,0,0.44413422979414463,0,0.44413422979414463,1,1.2471918314695358,19,18,8,0,7.186790246516466,6.239625861868262
ENG-Premier League,1920,Brighton,Dan Burn,1,2019,220,7382,D S,34,2879,0,1.9053620267659426,0,1.9053620267659426,0,1.6736764125525951,13,20,5,0,7.785164429806173,6.5150112779811025
ENG-Premier League,1920,Brighton,Davy Pröpper,1,2019,220,6050,M S,35,2826,1,1.8662209268659353,1,1.8662209268659353,2,2.9777762684971094,29,29,4,0,11.89282389357686,8.669301722198725
ENG-Premier League,1920,Brighton,Ezequiel Schelotto,1,2019,220,3873,D S,8,362,0,0.2549653984606266,0,0.2549653984606266,0,0.0,4,0,1,0,0.49947990104556084,0.24451449885964394
ENG-Premier League,1920,Brighton,Florin Andone,1,2019,220,4068,F S,3,69,1,0.36459600925445557,1,0.36459600925445557,0,0.0581962987780571,1,1,0,1,0.36459600925445557,0.0
ENG-Premier League,1920,Brighton,Gaëtan Bong,1,2019,220,6105,S,4,53,0,0.0,0,0.0,0,0.118988998234272,0,2,0,0,0.15665319748222828,0.03766389936208725
ENG-Premier League,1920,Brighton,Glenn Murray,1,2019,220,882,F S,23,761,1,2.6061216220259666,1,2.6061216220259666,1,0.8675274848937988,18,3,0,0,3.274798784404993,0.6036572121083736
ENG-Premier League,1920,Brighton,Jürgen Locadia,1,2019,220,6542,F S,2,84,0,0.399702288210392,0,0.399702288210392,0,0.0,2,0,0,0,0.10170039720833302,0.04361509904265404
ENG-Premier League,1920,Brighton,Leandro Trossard,1,2019,220,7698,F M S,31,2018,5,5.354306818917394,5,5.354306818917394,3,4.625107796862721,41,42,0,0,12.011701306328177,4.779168190434575
ENG-Premier League,1920,Brighton,Lewis Dunk,1,2019,220,6048,D,36,3233,3,3.7192770410329103,3,3.7192770410329103,3,1.2634231951087713,31,14,9,0,8.553323849104345,8.34768467117101
ENG-Premier League,1920,Brighton,Martín Montoya,1,2019,220,1950,D S,27,1912,0,1.434309795498848,0,1.434309795498848,1,1.9423044212162495,8,21,5,0,6.852789672091603,4.159861506894231
ENG-Premier League,1920,Brighton,Mat Ryan,1,2019,220,2385,GK,38,3420,0,0.0,0,0.0,0,0.0,0,0,0,0,4.3156101051718,4.3156101051718
ENG-Premier League,1920,Brighton,Neal Maupay,1,2019,220,3621,F S,37,2782,10,13.558547105640173,9,12.0362094566226,3,2.5061313090845942,96,25,3,0,13.855041846632957,3.483615791425109
ENG-Premier League,1920,Brighton,Pascal Groß,1,2019,220,239,F M S,29,1812,2,1.4560961024835706,2,1.4560961024835706,4,5.95470461063087,29,59,4,0,8.312002453953028,6.019410947337747
ENG-Premier League,1920,Brighton,Shane Duffy,1,2019,220,6047,D S,19,1226,1,1.2561100292950869,1,1.2561100292950869,0,0.13407669961452484,7,2,2,0,2.0523226000368595,1.9144121892750263
ENG-Premier League,1920,Brighton,Solly March,1,2019,220,6049,D F M S,19,1132,0,1.4669600799679756,0,1.4669600799679756,1,1.1065804678946733,20,13,2,0,4.3761305175721645,2.2650219071656466
ENG-Premier League,1920,Brighton,Steven Alzate,1,2019,220,8020,D M S,19,1175,0,1.0576836168766022,0,1.0576836168766022,0,0.8152610920369625,13,14,1,0,3.4897162094712257,1.8680191319435835
ENG-Premier League,1920,Brighton,Tariq Lamptey,1,2019,220,8226,D M S,9,624,0,0.07120069861412048,0,0.07120069861412048,1,1.1490469872951508,2,7,2,0,1.1776024103164673,0.5959804151207209
ENG-Premier League,1920,Brighton,Yves Bissouma,1,2019,220,5609,M S,22,1270,1,0.4054245175793767,1,0.4054245175793767,0,0.13574090041220188,16,4,4,0,3.3690175376832485,2.9315690994262695
ENG-Premier League,1920,Burnley,Aaron Lennon,1,2019,92,593,M S,16,466,0,0.024231400340795517,0,0.024231400340795517,0,0.15801360458135605,1,2,4,0,0.2908954042941332,0.10865039937198162
ENG-Premier League,1920,Burnley,Ashley Barnes,1,2019,92,4422,F S,19,1386,6,6.516932616010308,5,5.755763599649072,0,0.30882069282233715,40,5,4,0,5.060968911275268,1.5740788727998734
ENG-Premier League,1920,Burnley,Ashley Westwood,1,2019,92,669,M,35,3150,2,1.175162992440164,2,1.175162992440164,6,7.076902749016881,13,54,9,0,9.225505642592907,6.144050858914852
ENG-Premier League,1920,Burnley,Ben Mee,1,2019,92,1654,D,32,2880,1,1.304819413460791,1,1.304819413460791,1,1.7796144038438797,17,9,7,0,1.8804780133068562,1.7440900057554245
ENG-Premier League,1920,Burnley,Charlie Taylor,1,2019,92,6044,D S,24,1938,0,0.014006299898028374,0,0.014006299898028374,1,0.8630970446392894,1,12,3,0,3.4987696604803205,3.2500410806387663
ENG-Premier League,1920,Burnley,Chris Wood,1,2019,92,4456,F S,32,2462,14,17.226178102195263,13,16.465013168752193,1,1.470995786599815,65,22,1,0,12.642646510154009,2.4554112339392304
ENG-Premier League,1920,Burnley,Dwight McNeil,1,2019,92,6756,M,38,3360,2,1.9389333985745907,2,1.9389333985745907,6,7.562423378229141,48,55,5,0,10.701591536402702,3.791262296959758
ENG-Premier League,1920,Burnley,Erik Pieters,1,2019,92,887,D M S,24,1880,0,0.4510196018964052,0,0.4510196018964052,4,2.6981899132952094,14,18,2,0,5.004479072056711,2.330094227567315
ENG-Premier League,1920,Burnley,Jack Cork,1,2019,92,712,M,30,2627,0,1.3451761966571212,0,1.3451761966571212,0,1.172847704961896,18,12,1,0,6.311918627470732,4.833095049485564
ENG-Premier League,1920,Burnley,James Tarkowski,1,2019,92,1665,D,38,3420,2,2.6218677647411823,2,2.6218677647411823,2,3.587189712561667,21,15,10,0,3.144729475490749,2.991729243658483
ENG-Premier League,1920,Burnley,Jay Rodriguez,1,2019,92,844,F S,36,1987,8,8.956886642612517,7,8.195717656053603,1,0.7683106064796448,67,6,1,0,7.035942684859037,1.257896514609456
ENG-Premier League,1920,Burnley,Jeff Hendrick,1,2019,92,1746,M S,24,1944,2,2.1020823437720537,2,2.1020823437720537,2,1.3787490194663405,22,14,8,0,4.952224725857377,2.434791326522827
ENG-Premier League,1920,Burnley,Johann Berg Gudmundsson,1,2019,92,1663,M S,12,629,1,0.7235375083982944,1,0.7235375083982944,1,0.9180738814175129,10,14,0,0,1.5657927207648754,1.0057295821607113
ENG-Premier League,1920,Burnley,Josh Brownhill,1,2019,92,8323,M S,10,808,0,0.318044301122427,0,0.318044301122427,0,0.12225660309195518,6,3,2,0,2.098622285760939,1.8908498296514153
ENG-Premier League,1920,Burnley,Kevin Long,1,2019,92,1747,D S,8,560,0,0.10599010158330202,0,0.10599010158330202,0,0.0,2,0,0,0,0.8505860045552254,0.7575789764523506
ENG-Premier League,1920,Burnley,Matej Vydra,1,2019,92,1017,F S,19,794,2,4.003600459545851,2,4.003600459545851,1,0.7459431905299425,18,8,0,0,5.321379192173481,0.667028390802443
ENG-Premier League,1920,Burnley,Matthew Lowton,1,2019,92,1652,D,17,1530,0,0.01424339972436428,0,0.01424339972436428,1,1.2746501006186008,1,11,2,0,3.158141316846013,2.1331435050815344
ENG-Premier League,1920,Burnley,Max Thompson,1,2019,92,8480,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1920,Burnley,Nick Pope,1,2019,92,5552,GK,38,3420,0,0.0,0,0.0,0,0.19970639795064926,0,3,1,0,2.2495602518320084,2.0879275538027287
ENG-Premier League,1920,Burnley,Phil Bardsley,1,2019,92,857,D,21,1890,0,0.2909776996821165,0,0.2909776996821165,1,1.5795670915395021,11,9,6,0,3.418901002034545,1.8510114159435034
ENG-Premier League,1920,Burnley,Robbie Brady,1,2019,92,789,M S,17,436,1,0.9964995980262756,1,0.9964995980262756,2,0.31754960026592016,12,9,1,0,1.495763123035431,0.8886655867099762
ENG-Premier League,1920,Chelsea,Andreas Christensen,1,2019,80,200,D,21,1758,0,0.6141439154744148,0,0.6141439154744148,0,0.8512685894966125,7,4,5,0,6.5984344854950905,6.253278486430645
ENG-Premier League,1920,Chelsea,Antonio Rüdiger,1,2019,80,1822,D S,20,1710,2,0.9304551919922233,2,0.9304551919922233,0,1.177512563765049,12,5,3,0,6.220142510719597,6.190629817545414
ENG-Premier League,1920,Chelsea,Armando Broja,1,2019,80,8384,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.020872799679636955,0.020872799679636955
ENG-Premier League,1920,Chelsea,Billy Gilmour,1,2019,80,7988,M S,6,190,0,0.028427399694919586,0,0.028427399694919586,0,0.18802540004253387,1,4,0,0,1.926146686077118,1.738118976354599
ENG-Premier League,1920,Chelsea,Callum Hudson-Odoi,1,2019,80,6456,F M S,22,816,1,2.015141984447837,1,2.015141984447837,5,2.7081676684319973,21,20,1,0,7.247336816042662,3.8470645043998957
ENG-Premier League,1920,Chelsea,Christian Pulisic,1,2019,80,2662,F M S,25,1738,9,8.925187893211842,9,8.925187893211842,4,4.296079449355602,63,30,0,0,16.746657617390156,7.069775715470314
ENG-Premier League,1920,Chelsea,César Azpilicueta,1,2019,80,681,D,36,3234,2,2.5943447202444077,2,2.5943447202444077,6,6.03390396386385,29,45,1,0,18.327025048434734,14.643180511891842
ENG-Premier League,1920,Chelsea,Emerson,1,2019,80,1245,D S,15,1019,0,1.0991341974586248,0,1.0991341974586248,0,1.6879280991852283,13,19,3,0,6.990981675684452,5.515446029603481
ENG-Premier League,1920,Chelsea,Faustino Anjorin,1,2019,80,8383,S,1,19,0,0.01668260060250759,0,0.01668260060250759,0,0.0,1,0,0,0,0.01668260060250759,0.0
