league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Federico Fernández,1,2016,464,2016-08-13 18:00:00,112149,84,708,124941,Jack Cork,0.5510780215263367,0.9619999694824218,0.45799999237060546,63,Right Foot,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Fernando Llorente,1,2016,464,2016-08-13 18:00:00,112133,84,1728,124945,Wayne Routledge,0.013788600452244282,0.9080000305175782,0.639000015258789,8,,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Fernando Llorente,1,2016,464,2016-08-13 18:00:00,112134,84,1728,124943,Modou Barrow,0.027400000020861626,0.899000015258789,0.59,12,,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Fernando Llorente,1,2016,464,2016-08-13 18:00:00,112136,84,1728,124941,Jack Cork,0.030988100916147232,0.7730000305175782,0.445,21,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Fernando Llorente,1,2016,464,2016-08-13 18:00:00,112152,84,1728,124946,Jefferson Montero,0.016463899984955788,0.8830000305175781,0.59,76,,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Fernando Llorente,1,2016,464,2016-08-13 18:00:00,112153,84,1728,124946,Jefferson Montero,0.05103930085897446,0.91,0.45799999237060546,78,,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Fernando Llorente,1,2016,464,2016-08-13 18:00:00,112155,84,1728,124946,Jefferson Montero,0.04813160002231598,0.905,0.5920000076293945,81,,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Gylfi Sigurdsson,1,2016,464,2016-08-13 18:00:00,112148,84,714,,,0.06127680093050003,0.745,0.4909999847412109,62,Right Foot,Direct Freekick,Saved Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Jefferson Montero,1,2016,464,2016-08-13 18:00:00,112150,84,715,124945,Wayne Routledge,0.033456798642873764,0.8969999694824219,0.5940000152587891,72,,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Jordi Amat,1,2016,464,2016-08-13 18:00:00,112142,84,721,124945,Wayne Routledge,0.07557229697704315,0.909000015258789,0.45599998474121095,44,Right Foot,From Corner,Blocked Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Leroy Fer,1,2016,464,2016-08-13 18:00:00,112139,84,711,,,0.01417780015617609,0.784000015258789,0.575,35,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Leroy Fer,1,2016,464,2016-08-13 18:00:00,112156,84,711,,,0.6621609926223755,0.955999984741211,0.4879999923706055,81,Right Foot,Open Play,Goal
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Modou Barrow,1,2016,464,2016-08-13 18:00:00,112135,84,720,124941,Jack Cork,0.02512110024690628,0.8059999847412109,0.30100000381469727,15,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Modou Barrow,1,2016,464,2016-08-13 18:00:00,112144,84,720,124936,Kyle Naughton,0.019387299194931984,0.875999984741211,0.7169999694824218,50,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Stephen Kingsley,1,2016,464,2016-08-13 18:00:00,112140,84,892,124945,Wayne Routledge,0.012356599792838097,0.7280000305175781,0.7269999694824218,36,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Stephen Kingsley,1,2016,464,2016-08-13 18:00:00,112154,84,892,,,0.011324699968099594,0.7280000305175781,0.545,80,Left Foot,Set Piece,Missed Shot
ENG-Premier League,1617,2016-08-13 Burnley-Swansea,Swansea,Wayne Routledge,1,2016,464,2016-08-13 18:00:00,112138,84,719,124943,Modou Barrow,0.09903290122747421,0.914000015258789,0.42200000762939455,33,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Andros Townsend,1,2016,462,2016-08-13 18:00:00,112189,78,775,124983,Jason Puncheon,0.013144499622285366,0.6980000305175781,0.39,28,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Andros Townsend,1,2016,462,2016-08-13 18:00:00,112190,78,775,,,0.0532567985355854,0.865999984741211,0.34599998474121096,33,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Andros Townsend,1,2016,462,2016-08-13 18:00:00,112200,78,775,124985,Lee Chung-yong,0.04269789904356003,0.8,0.57,63,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Andros Townsend,1,2016,462,2016-08-13 18:00:00,112201,78,775,,,0.0393546000123024,0.8090000152587891,0.4929999923706055,63,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Andros Townsend,1,2016,462,2016-08-13 18:00:00,112208,78,775,124982,Mile Jedinak,0.01576549932360649,0.710999984741211,0.59,92,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Andros Townsend,1,2016,462,2016-08-13 18:00:00,112209,78,775,,,0.040236398577690125,0.705999984741211,0.4909999847412109,94,Left Foot,Direct Freekick,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Connor Wickham,1,2016,462,2016-08-13 18:00:00,112186,78,519,124984,Andros Townsend,0.02375040017068386,0.8480000305175781,0.47200000762939454,12,,Set Piece,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Connor Wickham,1,2016,462,2016-08-13 18:00:00,112188,78,519,124982,Mile Jedinak,0.05247189849615097,0.875,0.6229999923706054,19,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Connor Wickham,1,2016,462,2016-08-13 18:00:00,112194,78,519,,,0.03944230079650879,0.705999984741211,0.4490000152587891,53,Right Foot,Direct Freekick,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Jason Puncheon,1,2016,462,2016-08-13 18:00:00,112196,78,514,124984,Andros Townsend,0.05373670160770416,0.8130000305175781,0.5770000076293945,58,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Joel Ward,1,2016,462,2016-08-13 18:00:00,112195,78,510,124985,Lee Chung-yong,0.05570660158991814,0.9269999694824219,0.3970000076293945,54,,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Scott Dann,1,2016,462,2016-08-13 18:00:00,112207,78,512,124989,Yohan Cabaye,0.012986700050532818,0.8419999694824218,0.4929999923706055,81,,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Wilfried Zaha,1,2016,462,2016-08-13 18:00:00,112192,78,522,124985,Lee Chung-yong,0.20732299983501434,0.8430000305175781,0.5829999923706055,50,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,Crystal Palace,Wilfried Zaha,1,2016,462,2016-08-13 18:00:00,112193,78,522,,,0.3418689966201782,0.8519999694824218,0.565,50,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Claudio Yacob,1,2016,462,2016-08-13 18:00:00,112198,76,808,,,0.021881800144910812,0.745999984741211,0.44799999237060545,61,Right Foot,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Claudio Yacob,1,2016,462,2016-08-13 18:00:00,112199,76,808,124992,Craig Dawson,0.02248550020158291,0.7719999694824219,0.46599998474121096,61,Right Foot,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Jonas Olsson,1,2016,462,2016-08-13 18:00:00,112197,76,805,124999,Craig Gardner,0.07655949890613556,0.9269999694824219,0.425,61,Left Foot,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Jonas Olsson,1,2016,462,2016-08-13 18:00:00,112202,76,805,124999,Craig Gardner,0.06423089653253555,0.8830000305175781,0.49400001525878906,64,,Set Piece,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Matt Phillips,1,2016,462,2016-08-13 18:00:00,112206,76,1737,125000,Salomón Rondón,0.02165989950299263,0.7519999694824219,0.639000015258789,80,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Saido Berahino,1,2016,462,2016-08-13 18:00:00,112187,76,811,125000,Salomón Rondón,0.04855950176715851,0.9019999694824219,0.49700000762939456,18,,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Saido Berahino,1,2016,462,2016-08-13 18:00:00,112204,76,811,125000,Salomón Rondón,0.014975200407207012,0.720999984741211,0.625999984741211,71,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Salomón Rondón,1,2016,462,2016-08-13 18:00:00,112183,76,813,,,0.055923398584127426,0.94,0.315,4,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Salomón Rondón,1,2016,462,2016-08-13 18:00:00,112184,76,813,124999,Craig Gardner,0.0676795020699501,0.9130000305175782,0.44599998474121094,4,,From Corner,Blocked Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Salomón Rondón,1,2016,462,2016-08-13 18:00:00,112185,76,813,124999,Craig Gardner,0.11258000135421753,0.9130000305175782,0.5270000076293946,7,,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Salomón Rondón,1,2016,462,2016-08-13 18:00:00,112191,76,813,124999,Craig Gardner,0.05699960142374039,0.9030000305175782,0.4520000076293945,39,,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Salomón Rondón,1,2016,462,2016-08-13 18:00:00,112203,76,813,124991,Ben Foster,0.020293299108743668,0.7340000152587891,0.40099998474121096,70,Left Foot,Set Piece,Missed Shot
ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,West Bromwich Albion,Salomón Rondón,1,2016,462,2016-08-13 18:00:00,112205,76,813,125002,James McClean,0.1024399995803833,0.92,0.4329999923706055,73,,Set Piece,Goal
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Gerard Deulofeu,1,2016,463,2016-08-13 18:00:00,112213,72,591,125010,Gareth Barry,0.04642479866743088,0.8640000152587891,0.664000015258789,8,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Gerard Deulofeu,1,2016,463,2016-08-13 18:00:00,112219,72,591,,,0.40348801016807556,0.919000015258789,0.39599998474121095,45,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Gerard Deulofeu,1,2016,463,2016-08-13 18:00:00,112222,72,591,125012,Ross Barkley,0.03409560024738312,0.764000015258789,0.42700000762939455,53,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Idrissa Gueye,1,2016,463,2016-08-13 18:00:00,112221,72,668,,,0.015237700194120407,0.7430000305175781,0.6,51,Right Foot,From Corner,Blocked Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Kevin Mirallas,1,2016,463,2016-08-13 18:00:00,112216,72,595,125013,Gerard Deulofeu,0.03804880008101463,0.92,0.23899999618530274,19,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Kevin Mirallas,1,2016,463,2016-08-13 18:00:00,112224,72,595,125012,Ross Barkley,0.01236329972743988,0.6990000152587891,0.44299999237060544,56,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Phil Jagielka,1,2016,463,2016-08-13 18:00:00,112214,72,587,125012,Ross Barkley,0.02930629998445511,0.8369999694824218,0.5459999847412109,14,,Set Piece,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Ramiro Funes Mori,1,2016,463,2016-08-13 18:00:00,112226,72,597,125010,Gareth Barry,0.014125799760222435,0.7609999847412109,0.7440000152587891,71,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Ross Barkley,1,2016,463,2016-08-13 18:00:00,112210,72,592,,,0.024291599169373512,0.6980000305175781,0.8109999847412109,4,Right Foot,Direct Freekick,Goal
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Ross Barkley,1,2016,463,2016-08-13 18:00:00,112215,72,592,125011,Leighton Baines,0.13758599758148193,0.9230000305175782,0.48200000762939454,16,,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Ross Barkley,1,2016,463,2016-08-13 18:00:00,112220,72,592,125014,Kevin Mirallas,0.012821700423955917,0.914000015258789,0.37400001525878906,45,,From Corner,Blocked Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Everton,Ross Barkley,1,2016,463,2016-08-13 18:00:00,112227,72,592,125017,Arouna Koné,0.022273199632763863,0.8080000305175781,0.7290000152587891,75,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Christian Eriksen,1,2016,463,2016-08-13 18:00:00,112212,82,646,,,0.03089050017297268,0.7709999847412109,0.455,7,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Christian Eriksen,1,2016,463,2016-08-13 18:00:00,112217,82,646,125019,Kyle Walker,0.02583489939570427,0.8,0.34200000762939453,26,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Christian Eriksen,1,2016,463,2016-08-13 18:00:00,112230,82,646,,,0.08859290182590485,0.8080000305175781,0.66,82,Right Foot,Direct Freekick,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Danny Rose,1,2016,463,2016-08-13 18:00:00,112228,82,641,,,0.03284800052642822,0.8130000305175781,0.575999984741211,79,Left Foot,From Corner,Blocked Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Danny Rose,1,2016,463,2016-08-13 18:00:00,112232,82,641,,,0.03220970183610916,0.8590000152587891,0.664000015258789,83,Left Foot,From Corner,Blocked Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Dele Alli,1,2016,463,2016-08-13 18:00:00,112223,82,645,125030,Vincent Janssen,0.039559900760650635,0.8169999694824219,0.53,56,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Erik Lamela,1,2016,463,2016-08-13 18:00:00,112225,82,644,125019,Kyle Walker,0.08581680059432983,0.9159999847412109,0.47,58,,Open Play,Goal
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Erik Lamela,1,2016,463,2016-08-13 18:00:00,112231,82,644,125028,Harry Kane,0.05897999927401543,0.9259999847412109,0.6909999847412109,82,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Erik Lamela,1,2016,463,2016-08-13 18:00:00,112234,82,644,125019,Kyle Walker,0.08028219640254974,0.899000015258789,0.5029999923706054,90,,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Kyle Walker,1,2016,463,2016-08-13 18:00:00,112211,82,638,125026,Dele Alli,0.029841700568795204,0.850999984741211,0.2589999961853027,7,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Toby Alderweireld,1,2016,463,2016-08-13 18:00:00,112218,82,639,125027,Christian Eriksen,0.04318990185856819,0.8880000305175781,0.37900001525878907,35,Right Foot,From Corner,Blocked Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Vincent Janssen,1,2016,463,2016-08-13 18:00:00,112229,82,1730,,,0.5649489760398865,0.9390000152587891,0.509000015258789,79,Left Foot,From Corner,Saved Shot
ENG-Premier League,1617,2016-08-13 Everton-Tottenham,Tottenham,Vincent Janssen,1,2016,463,2016-08-13 18:00:00,112233,82,1730,125027,Christian Eriksen,0.02996709942817688,0.9,0.23399999618530273,88,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Abel Hernández,1,2016,461,2016-08-13 15:30:00,112243,91,1698,,,0.0393792986869812,0.8390000152587891,0.3240000152587891,33,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Abel Hernández,1,2016,461,2016-08-13 15:30:00,112250,91,1698,,,0.12796500325202942,0.9730000305175781,0.44299999237060544,45,Left Foot,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Abel Hernández,1,2016,461,2016-08-13 15:30:00,112253,91,1698,,,0.06231750175356865,0.9530000305175781,0.6619999694824219,55,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Adama Diomande,1,2016,461,2016-08-13 15:30:00,112251,91,1694,125040,Abel Hernández,0.14253799617290497,0.9719999694824218,0.43400001525878906,45,Right Foot,From Corner,Goal
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Adama Diomande,1,2016,461,2016-08-13 15:30:00,112264,91,1694,125032,Ahmed Elmohamady,0.021670199930667877,0.775,0.6819999694824219,84,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Curtis Davies,1,2016,461,2016-08-13 15:30:00,112236,91,1686,125039,Robert Snodgrass,0.016871899366378784,0.9159999847412109,0.585,5,,From Corner,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Curtis Davies,1,2016,461,2016-08-13 15:30:00,112249,91,1686,125039,Robert Snodgrass,0.033541399985551834,0.9230000305175782,0.605999984741211,45,,From Corner,Saved Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,David Meyler,1,2016,461,2016-08-13 15:30:00,112265,91,1693,,,0.015714799985289574,0.7069999694824218,0.45799999237060546,91,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Robert Snodgrass,1,2016,461,2016-08-13 15:30:00,112242,91,1691,,,0.03114919923245907,0.7580000305175781,0.18799999237060547,29,Left Foot,Direct Freekick,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Robert Snodgrass,1,2016,461,2016-08-13 15:30:00,112247,91,1691,125041,Adama Diomande,0.015569999814033508,0.7480000305175781,0.3240000152587891,41,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Robert Snodgrass,1,2016,461,2016-08-13 15:30:00,112254,91,1691,,,0.07905679941177368,0.8619999694824219,0.48,56,Left Foot,Open Play,Goal
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Robert Snodgrass,1,2016,461,2016-08-13 15:30:00,112255,91,1691,,,0.08592820167541504,0.7719999694824219,0.49700000762939456,59,Left Foot,Direct Freekick,Blocked Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Robert Snodgrass,1,2016,461,2016-08-13 15:30:00,112263,91,1691,,,0.04840020090341568,0.924000015258789,0.135,81,Left Foot,Direct Freekick,Saved Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Hull,Tom Huddlestone,1,2016,461,2016-08-13 15:30:00,112258,91,1695,,,0.03815549984574318,0.700999984741211,0.5279999923706055,66,Right Foot,Direct Freekick,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Ahmed Musa,1,2016,461,2016-08-13 15:30:00,112256,75,1681,,,0.04028429836034775,0.8180000305175781,0.61,60,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Ahmed Musa,1,2016,461,2016-08-13 15:30:00,112257,75,1681,125048,Daniel Drinkwater,0.010190299712121487,0.7519999694824219,0.2589999961853027,61,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Christian Fuchs,1,2016,461,2016-08-13 15:30:00,112244,75,749,125051,Ahmed Musa,0.4425620138645172,0.9169999694824219,0.5670000076293945,40,Left Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Daniel Drinkwater,1,2016,461,2016-08-13 15:30:00,112239,75,752,,,0.02644439972937107,0.765,0.505,21,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Daniel Drinkwater,1,2016,461,2016-08-13 15:30:00,112241,75,752,125047,Riyad Mahrez,0.06201240047812462,0.9019999694824219,0.3240000152587891,24,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Daniel Drinkwater,1,2016,461,2016-08-13 15:30:00,112266,75,752,125054,Daniel Amartey,0.0306560005992651,0.775,0.5,94,Right Foot,Open Play,Saved Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Demarai Gray,1,2016,461,2016-08-13 15:30:00,112235,75,762,,,0.013960099779069424,0.7290000152587891,0.6530000305175782,2,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Demarai Gray,1,2016,461,2016-08-13 15:30:00,112237,75,762,,,0.020872699096798897,0.7980000305175782,0.6969999694824218,10,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Demarai Gray,1,2016,461,2016-08-13 15:30:00,112240,75,762,125044,Wes Morgan,0.02020690031349659,0.725,0.4879999923706055,23,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Jamie Vardy,1,2016,461,2016-08-13 15:30:00,112245,75,755,,,0.48569199442863464,0.919000015258789,0.4929999923706055,40,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Jamie Vardy,1,2016,461,2016-08-13 15:30:00,112248,75,755,125051,Ahmed Musa,0.3912470042705536,0.89,0.47400001525878904,42,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Riyad Mahrez,1,2016,461,2016-08-13 15:30:00,112238,75,750,125052,Jamie Vardy,0.07945209741592407,0.915,0.34,18,Right Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Riyad Mahrez,1,2016,461,2016-08-13 15:30:00,112246,75,750,125051,Ahmed Musa,0.11664500087499619,0.8590000152587891,0.524000015258789,40,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Riyad Mahrez,1,2016,461,2016-08-13 15:30:00,112252,75,750,,,0.7611690163612366,0.885,0.5,46,Left Foot,,Goal
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Riyad Mahrez,1,2016,461,2016-08-13 15:30:00,112259,75,750,,,0.05383719876408577,0.7340000152587891,0.47900001525878905,71,Left Foot,Direct Freekick,Saved Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Riyad Mahrez,1,2016,461,2016-08-13 15:30:00,112260,75,750,125052,Jamie Vardy,0.05763629823923111,0.9159999847412109,0.705999984741211,72,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Shinji Okazaki,1,2016,461,2016-08-13 15:30:00,112261,75,754,125051,Ahmed Musa,0.023916499689221382,0.76,0.53,74,Left Foot,Open Play,Missed Shot
ENG-Premier League,1617,2016-08-13 Hull-Leicester,Leicester,Shinji Okazaki,1,2016,461,2016-08-13 15:30:00,112262,75,754,125046,Christian Fuchs,0.03447730094194412,0.8969999694824219,0.5690000152587891,75,,Open Play,Saved Shot
